stasiun,pm10,so2,co,o3,no2,max,critical,categori,year
3,59.0,24.0,8.0,65.0,4.0,65.0,3,1,2020
3,58.0,26.0,8.0,52.0,6.0,58.0,0,1,2020
3,62.0,26.0,9.0,61.0,5.0,62.0,0,1,2020
3,76.0,24.0,13.0,96.0,7.0,96.0,3,1,2020
3,68.0,25.0,13.0,76.0,5.0,76.0,3,1,2020
3,91.0,27.0,26.0,90.0,7.0,91.0,0,1,2020
3,95.0,26.0,18.0,84.0,8.0,95.0,0,1,2020
3,73.0,27.0,7.0,69.0,5.0,73.0,0,1,2020
3,86.0,26.0,13.0,81.0,5.0,86.0,0,1,2020
3,88.0,27.0,13.0,72.0,5.0,88.0,0,1,2020
3,81.0,26.0,11.0,97.0,4.0,97.0,3,1,2020
3,79.0,28.0,9.0,70.0,3.0,79.0,0,1,2020
3,74.0,25.0,8.0,66.0,2.0,74.0,0,1,2020
3,81.0,25.0,10.0,62.0,3.0,81.0,0,1,2020
3,96.0,26.0,11.0,47.0,4.0,96.0,0,1,2020
3,93.0,25.0,37.0,52.0,6.0,93.0,0,1,2020
3,81.0,24.0,16.0,37.0,4.0,81.0,0,1,2020
3,75.0,23.0,17.0,64.0,10.0,75.0,0,1,2020
3,80.0,32.0,20.0,75.0,11.0,80.0,0,1,2020
3,62.0,30.0,6.0,46.0,6.0,62.0,0,1,2020
3,71.0,32.0,5.0,44.0,7.0,71.0,0,1,2020
3,84.0,31.0,13.0,49.0,10.0,84.0,0,1,2020
3,72.0,32.0,17.0,64.0,10.0,72.0,0,1,2020
3,79.0,31.0,15.0,45.0,9.0,79.0,0,1,2020
3,74.0,33.0,11.0,48.0,10.0,74.0,0,1,2020
3,57.0,31.0,7.0,57.0,7.0,57.0,0,1,2020
3,55.0,31.0,6.0,64.0,6.0,64.0,3,1,2020
3,84.0,33.0,14.0,56.0,10.0,84.0,0,1,2020
3,70.0,33.0,6.0,59.0,7.0,70.0,0,1,2020
3,74.0,33.0,11.0,66.0,8.0,74.0,0,1,2020
3,69.0,33.0,8.0,83.0,8.0,83.0,3,1,2020
3,71.0,33.0,10.0,55.0,9.0,71.0,0,1,2020
3,71.0,34.0,9.0,91.0,8.0,91.0,2,1,2020
3,77.0,32.0,10.0,83.0,9.0,83.0,2,1,2020
3,66.0,32.0,6.0,43.0,6.0,66.0,0,1,2020
3,70.0,32.0,8.0,82.0,6.0,82.0,2,1,2020
3,75.0,35.0,10.0,94.0,8.0,94.0,2,1,2020
3,78.0,35.0,9.0,51.0,8.0,78.0,0,1,2020
3,82.0,36.0,6.0,60.0,7.0,82.0,0,1,2020
3,77.0,33.0,4.0,86.0,6.0,86.0,2,1,2020
3,89.0,34.0,13.0,82.0,11.0,89.0,0,1,2020
3,67.0,33.0,7.0,87.0,6.0,87.0,2,1,2020
3,72.0,34.0,8.0,89.0,5.0,89.0,2,1,2020
3,69.0,37.0,6.0,70.0,7.0,70.0,2,1,2020
3,67.0,33.0,9.0,94.0,7.0,94.0,2,1,2020
3,65.0,36.0,8.0,84.0,9.0,84.0,2,1,2020
3,70.0,34.0,7.0,57.0,6.0,70.0,0,1,2020
3,88.0,34.0,8.0,63.0,6.0,88.0,0,1,2020
3,73.0,36.0,5.0,35.0,5.0,73.0,0,1,2020
3,65.0,33.0,18.0,77.0,8.0,77.0,2,1,2020
3,62.0,33.0,8.0,58.0,7.0,62.0,0,1,2020
3,73.0,33.0,15.0,84.0,10.0,84.0,2,1,2020
3,74.0,37.0,11.0,80.0,8.0,80.0,2,1,2020
3,73.0,35.0,16.0,92.0,7.0,92.0,2,1,2020
3,70.0,36.0,17.0,74.0,11.0,74.0,2,1,2020
3,74.0,37.0,6.0,63.0,8.0,74.0,0,1,2020
3,68.0,38.0,6.0,97.0,10.0,97.0,2,1,2020
3,73.0,8.0,49.5,11.0,29.5,5.5,0,1,2020
3,83.0,16.0,49.5,7.0,29.5,5.5,0,1,2020
3,74.0,13.0,49.5,11.0,29.5,5.5,2,1,2020
3,79.0,11.0,49.5,8.0,29.5,5.5,2,1,2020
3,62.0,4.0,49.5,5.0,29.5,5.5,2,1,2020
3,64.0,6.0,49.5,8.0,29.5,5.5,2,2,2020
3,77.0,7.0,49.5,11.0,29.5,5.5,2,1,2020
3,68.0,6.0,49.5,7.0,29.5,5.5,2,1,2020
3,74.0,7.0,49.5,6.0,29.5,5.5,2,1,2020
3,70.0,11.0,49.5,10.0,29.5,5.5,2,1,2020
3,69.0,7.0,49.5,7.0,29.5,5.5,0,1,2020
3,72.0,21.0,49.5,7.0,29.5,5.5,2,1,2020
3,81.0,23.0,49.5,13.0,29.5,5.5,0,1,2020
3,79.0,9.0,49.5,8.0,29.5,5.5,0,1,2020
3,68.0,6.0,49.5,9.0,29.5,5.5,2,1,2020
3,70.0,15.0,49.5,11.0,29.5,5.5,0,1,2020
3,59.0,11.0,49.5,7.0,29.5,5.5,2,1,2020
3,64.0,11.0,49.5,8.0,29.5,5.5,2,1,2020
3,63.0,26.0,49.5,9.0,29.5,5.5,0,1,2020
3,57.0,15.0,49.5,9.0,29.5,5.5,2,2,2020
3,53.0,15.0,44.0,8.0,29.5,5.5,0,1,2020
3,34.0,7.0,48.0,5.0,29.5,5.5,2,0,2020
3,51.0,14.0,49.5,7.0,29.5,5.5,2,1,2020
3,52.0,11.0,49.5,7.0,29.5,5.5,2,1,2020
3,57.0,17.0,49.5,8.0,29.5,5.5,2,1,2020
3,46.0,18.0,49.5,9.0,29.5,5.5,2,1,2020
3,63.0,26.0,49.5,8.0,29.5,5.5,2,2,2020
3,54.0,11.0,49.5,10.0,29.5,5.5,2,1,2020
3,63.0,12.0,42.0,7.0,29.5,5.5,0,1,2020
3,45.0,6.0,49.5,6.0,29.5,5.5,2,1,2020
3,53.0,38.0,16.0,55.0,10.0,55.0,2,1,2020
3,49.0,36.0,8.0,38.0,5.0,49.0,0,0,2020
3,46.0,38.0,14.0,69.0,7.0,69.0,2,1,2020
3,54.0,39.0,12.0,79.0,7.0,79.0,2,1,2020
3,51.0,38.0,13.0,64.0,10.0,64.0,2,1,2020
3,80.0,41.0,22.0,62.0,11.0,80.0,0,1,2020
3,64.0,41.0,19.0,61.0,9.0,64.0,0,1,2020
3,67.0,40.0,30.0,55.0,10.0,67.0,0,1,2020
3,68.0,41.0,24.0,80.0,11.0,80.0,2,1,2020
3,82.0,41.0,15.0,68.0,8.0,82.0,0,1,2020
3,79.0,41.0,13.0,75.0,10.0,79.0,0,1,2020
3,61.0,41.0,6.0,57.0,7.0,61.0,0,1,2020
3,57.0,42.0,5.0,42.0,7.0,57.0,0,1,2020
3,67.0,43.0,10.0,81.0,7.0,81.0,2,1,2020
3,59.0,44.0,7.0,50.0,6.0,59.0,0,1,2020
3,64.0,41.0,9.0,47.0,5.0,64.0,0,1,2020
3,60.0,42.0,14.0,88.0,9.0,88.0,2,1,2020
3,59.0,42.0,15.0,69.0,11.0,69.0,2,1,2020
3,77.0,42.0,26.0,74.0,12.0,77.0,0,1,2020
3,62.0,44.0,7.0,42.0,7.0,62.0,0,1,2020
3,67.0,41.0,31.0,44.0,7.0,67.0,0,1,2020
3,66.0,42.0,41.0,57.0,10.0,66.0,0,1,2020
3,69.0,42.0,23.0,64.0,8.0,69.0,0,1,2020
3,51.0,42.0,14.0,61.0,7.0,61.0,2,1,2020
3,52.0,41.0,21.0,46.0,8.0,52.0,0,1,2020
3,60.0,42.0,23.0,93.0,7.0,93.0,2,1,2020
3,47.0,43.0,8.0,78.0,7.0,78.0,2,1,2020
3,46.0,40.0,9.0,58.0,5.0,58.0,2,1,2020
3,38.0,40.0,10.0,41.0,6.0,41.0,2,0,2020
3,31.0,41.0,10.0,47.0,6.0,47.0,2,0,2020
3,40.0,45.0,10.0,54.0,7.0,54.0,2,1,2020
3,56.0,34.0,18.0,43.0,7.0,56.0,0,1,2020
3,51.0,36.0,11.0,38.0,7.0,51.0,0,1,2020
3,30.0,35.0,10.0,44.0,4.0,44.0,2,0,2020
4,22.0,15.0,24.0,102.0,7.0,102.0,3,2,2020
4,44.0,17.0,21.0,63.0,7.0,63.0,3,1,2020
4,40.0,18.0,19.0,85.0,9.0,85.0,3,1,2020
4,37.0,21.0,18.0,62.0,5.0,62.0,3,1,2020
4,58.0,18.0,28.0,64.0,9.0,64.0,3,1,2020
4,36.0,18.0,39.0,66.0,9.0,66.0,3,1,2020
4,49.0,21.0,22.0,70.0,10.0,70.0,3,1,2020
4,60.0,14.0,41.0,71.0,11.0,71.0,3,1,2020
4,25.0,17.0,17.0,47.0,7.0,47.0,3,0,2020
4,36.0,17.0,22.0,80.0,9.0,80.0,3,1,2020
4,24.0,18.0,13.0,46.0,3.0,46.0,3,0,2020
4,34.0,24.0,15.0,50.0,4.0,50.0,3,0,2020
4,40.0,26.0,17.0,33.0,7.0,40.0,0,0,2020
4,25.0,16.0,15.0,51.0,4.0,51.0,3,1,2020
4,65.0,18.0,30.0,57.0,5.0,65.0,0,1,2020
4,67.0,20.0,35.0,98.0,10.0,98.0,3,1,2020
4,41.0,18.0,17.0,52.0,7.0,52.0,3,1,2020
4,76.0,18.0,49.5,66.0,7.0,76.0,0,1,2020
4,43.0,16.0,19.0,45.0,8.0,45.0,3,0,2020
4,52.0,18.0,21.0,41.0,8.0,52.0,0,1,2020
4,57.0,17.0,34.0,47.0,9.0,57.0,0,1,2020
4,55.0,15.0,29.0,50.0,10.0,55.0,0,1,2020
4,46.0,15.0,27.0,40.0,7.0,46.0,0,0,2020
4,36.0,14.0,27.0,80.0,6.0,80.0,3,1,2020
4,57.0,16.0,42.0,89.0,7.0,89.0,3,1,2020
4,31.0,14.0,17.0,58.0,7.0,58.0,3,1,2020
4,65.0,16.0,35.0,65.0,9.0,65.0,0,1,2020
4,56.0,17.0,25.0,73.0,5.0,73.0,3,1,2020
4,27.0,19.0,16.0,61.0,8.0,61.0,3,1,2020
4,46.0,16.0,24.0,44.0,7.0,46.0,0,0,2020
4,37.0,14.0,28.0,73.0,6.0,73.0,3,1,2020
4,33.0,16.0,27.0,64.0,7.0,64.0,3,1,2020
4,51.0,15.0,38.0,46.0,9.0,51.0,0,1,2020
4,34.0,14.0,31.0,51.0,9.0,51.0,3,1,2020
4,63.0,16.0,37.0,52.0,6.0,63.0,0,1,2020
4,48.0,19.0,23.0,50.0,9.0,50.0,3,0,2020
4,55.0,28.0,22.0,46.0,6.0,55.0,0,1,2020
4,26.0,15.0,22.0,67.0,6.0,67.0,3,1,2020
4,48.0,15.0,24.0,50.0,6.0,50.0,3,0,2020
4,34.0,15.0,23.0,51.0,4.0,51.0,3,1,2020
4,52.0,22.0,19.0,36.0,8.0,52.0,0,1,2020
4,43.0,20.0,18.0,106.0,8.0,106.0,3,2,2020
4,44.0,17.0,19.0,83.0,8.0,83.0,3,1,2020
4,53.0,18.0,26.0,60.0,7.0,60.0,3,1,2020
4,72.0,17.0,45.0,77.0,10.0,77.0,3,1,2020
4,56.0,19.0,25.0,62.0,11.0,62.0,3,1,2020
4,24.0,15.0,15.0,49.0,3.0,49.0,3,0,2020
4,50.0,30.0,49.5,147.5,7.0,137.5,3,2,2020
4,48.0,20.0,21.0,62.0,6.0,62.0,3,1,2020
4,21.0,15.0,14.0,73.0,5.0,73.0,3,1,2020
4,34.0,16.0,19.0,46.0,7.0,46.0,3,0,2020
4,32.0,15.0,22.0,55.0,7.0,55.0,3,1,2020
4,21.0,15.0,12.0,88.0,3.0,88.0,3,1,2020
4,18.0,15.0,11.0,89.0,2.0,89.0,3,1,2020
4,20.0,14.0,15.0,83.0,5.0,83.0,3,1,2020
4,40.0,18.0,17.0,52.0,7.0,52.0,3,1,2020
4,24.0,17.0,49.5,95.0,3.0,95.0,3,1,2020
4,34.0,27.0,40.0,54.0,7.0,54.0,3,1,2020
4,30.0,24.0,40.0,58.0,5.0,58.0,3,1,2020
4,52.0,22.0,38.0,59.0,7.0,59.0,3,1,2020
4,32.0,21.0,39.0,43.0,4.0,43.0,3,0,2020
4,25.0,20.0,36.0,41.0,4.0,41.0,3,0,2020
4,34.0,20.0,46.0,63.0,4.0,63.0,3,1,2020
4,44.0,19.0,49.5,72.0,10.0,72.0,3,1,2020
4,32.0,19.0,49.5,69.0,6.0,69.0,3,1,2020
4,66.0,22.0,49.5,147.5,8.0,137.5,3,2,2020
4,53.0,18.0,49.5,92.0,8.0,92.0,3,1,2020
4,48.0,19.0,49.5,70.0,9.0,70.0,3,1,2020
4,40.0,18.0,38.0,101.0,9.0,101.0,3,2,2020
4,45.0,18.0,35.0,90.0,6.0,90.0,3,1,2020
4,58.0,11.0,12.0,124.0,6.0,124.0,3,2,2020
4,65.0,14.0,11.0,91.0,7.0,91.0,3,1,2020
4,53.0,9.0,10.0,76.0,5.0,76.0,3,1,2020
4,47.0,11.0,14.0,96.0,6.0,96.0,3,1,2020
4,38.0,7.0,17.0,129.0,5.0,129.0,3,2,2020
4,34.0,7.0,7.0,49.0,6.0,49.0,3,0,2020
4,34.0,8.0,6.0,46.0,3.0,46.0,3,0,2020
4,52.0,15.0,9.0,62.0,4.0,62.0,3,1,2020
4,45.0,8.0,18.0,73.0,6.0,73.0,3,1,2020
4,53.0,11.0,12.0,100.0,10.0,100.0,3,1,2020
4,62.0,10.0,15.0,147.0,14.0,137.5,3,2,2020
4,68.0,19.0,18.0,67.0,10.0,68.0,0,1,2020
4,43.0,5.0,11.0,88.0,9.0,88.0,3,1,2020
4,34.0,7.0,5.0,70.0,7.0,70.0,3,1,2020
4,49.0,7.0,15.0,77.0,8.0,77.0,3,1,2020
4,61.0,8.0,16.0,101.0,10.0,101.0,3,2,2020
4,34.0,6.0,6.0,131.0,8.0,131.0,3,2,2020
4,46.0,6.0,14.0,82.0,9.0,82.0,3,1,2020
4,51.0,8.0,16.0,85.0,10.0,85.0,3,1,2020
4,69.0,7.0,36.0,76.0,17.0,76.0,3,1,2020
4,52.0,6.0,17.0,83.0,9.0,83.0,3,1,2020
4,33.0,6.0,8.0,80.0,6.0,80.0,3,1,2020
4,65.0,9.0,32.0,48.0,11.0,65.0,0,1,2020
4,36.0,8.0,7.0,75.0,7.0,75.0,3,1,2020
4,38.0,9.0,7.0,73.0,9.0,73.0,3,1,2020
4,41.0,7.0,8.0,63.0,7.0,63.0,3,1,2020
4,41.0,7.0,14.0,69.0,8.0,69.0,3,1,2020
4,63.0,8.0,14.0,120.0,9.0,120.0,3,2,2020
4,53.0,7.0,11.0,75.0,10.0,75.0,3,1,2020
4,58.0,9.0,18.0,81.0,15.0,81.0,3,1,2020
4,41.0,7.0,11.0,83.0,7.0,83.0,3,1,2020
4,44.0,7.0,10.0,81.0,6.0,81.0,3,1,2020
4,37.0,7.0,8.0,79.0,7.0,79.0,3,1,2020
4,55.0,11.0,10.0,77.0,8.0,77.0,3,1,2020
4,57.0,11.0,14.0,122.0,7.0,122.0,3,2,2020
4,50.0,8.0,8.0,79.0,6.0,79.0,3,1,2020
4,34.0,9.0,13.0,119.0,9.0,119.0,3,2,2020
4,36.0,13.0,9.0,72.0,8.0,72.0,3,1,2020
4,20.0,9.0,8.0,66.0,6.0,66.0,3,1,2020
4,51.0,10.0,15.0,88.0,8.0,88.0,3,1,2020
4,36.0,8.0,9.0,87.0,8.0,87.0,3,1,2020
4,24.0,8.0,5.0,74.0,3.0,74.0,3,1,2020
4,32.0,9.0,7.0,136.0,7.0,136.0,3,2,2020
4,48.0,12.0,9.0,134.0,8.0,134.0,3,2,2020
4,48.0,11.0,18.0,73.0,9.0,73.0,3,1,2020
4,52.0,9.0,17.0,66.0,9.0,66.0,3,1,2020
4,59.0,10.0,19.0,69.0,10.0,69.0,3,1,2020
4,42.0,10.0,9.0,57.0,7.0,57.0,3,1,2020
4,40.0,9.0,10.0,48.0,3.0,48.0,3,0,2020
4,49.0,12.0,17.0,41.0,2.0,49.0,0,0,2020
4,55.0,13.0,14.0,96.0,2.0,96.0,3,1,2020
4,59.0,13.0,14.0,98.0,4.0,98.0,3,1,2020
4,51.0,11.0,10.0,95.0,4.0,95.0,3,1,2020
4,56.0,12.0,17.0,53.0,3.0,56.0,0,1,2020
4,60.0,12.0,27.0,61.0,3.0,61.0,3,1,2020
4,56.0,12.0,24.0,61.0,6.0,61.0,3,1,2020
4,13.0,13.0,8.0,79.0,9.0,79.0,3,1,2020
4,7.5,11.0,8.0,97.0,8.0,97.0,3,1,2020
4,53.0,11.0,10.0,99.0,7.0,99.0,3,1,2020
4,54.0,12.0,12.0,97.0,8.0,97.0,3,1,2020
4,60.0,13.0,10.0,95.0,8.0,95.0,3,1,2020
4,57.0,17.0,10.0,59.0,9.0,59.0,3,1,2020
4,52.0,13.0,13.0,73.0,8.0,73.0,3,1,2020
4,57.0,15.0,14.0,79.0,9.0,79.0,3,1,2020
4,57.0,11.0,12.0,75.0,7.0,75.0,3,1,2020
4,60.0,12.0,19.0,92.0,13.0,92.0,3,1,2020
4,57.0,12.0,14.0,90.0,8.0,90.0,3,1,2020
4,59.0,15.0,12.0,65.0,9.0,65.0,3,1,2020
4,49.0,13.0,15.0,69.0,12.0,69.0,3,1,2020
4,52.0,11.0,11.0,85.0,13.0,85.0,3,1,2020
4,76.0,16.0,38.0,85.0,17.0,85.0,3,1,2020
4,71.0,14.0,23.0,97.0,13.0,97.0,3,1,2020
4,55.0,14.0,11.0,64.0,7.0,64.0,3,1,2020
4,58.0,16.0,10.0,71.0,7.0,71.0,3,1,2020
4,56.0,15.0,10.0,90.0,11.0,90.0,3,1,2020
4,67.0,15.0,16.0,86.0,10.0,86.0,3,1,2020
4,55.0,15.0,9.0,94.0,9.0,94.0,3,1,2020
4,63.0,15.0,15.0,71.0,11.0,71.0,3,1,2020
4,52.0,15.0,17.0,54.0,14.0,54.0,3,1,2020
4,53.0,14.0,13.0,71.0,10.0,71.0,3,1,2020
4,51.0,17.0,10.0,55.0,8.0,55.0,3,1,2020
4,47.0,18.0,11.0,66.0,7.0,66.0,3,1,2020
4,42.0,20.0,11.0,63.0,12.0,63.0,3,1,2020
4,53.0,17.0,12.0,90.0,5.0,90.0,3,1,2020
4,50.0,14.0,14.0,81.0,7.0,81.0,3,1,2020
4,58.0,17.0,11.0,100.0,7.0,100.0,3,1,2020
4,71.0,15.0,19.0,88.0,10.0,88.0,3,1,2020
4,58.0,21.0,11.0,71.0,6.0,71.0,3,1,2020
4,48.0,14.0,9.0,49.0,5.0,49.0,3,0,2020
4,36.0,17.0,8.0,52.0,5.0,52.0,3,1,2020
4,48.0,19.0,11.0,68.0,7.0,68.0,3,1,2020
4,52.0,16.0,11.0,84.0,6.0,84.0,3,1,2020
4,63.0,15.0,19.0,90.0,6.0,90.0,3,1,2020
4,60.0,14.0,13.0,119.0,5.0,119.0,3,2,2020
4,87.0,15.0,48.0,95.0,11.0,95.0,3,1,2020
4,50.0,15.0,12.0,75.0,6.0,75.0,3,1,2020
4,63.0,15.0,15.0,130.0,6.0,130.0,3,2,2020
4,67.0,15.0,18.0,98.0,6.0,98.0,3,1,2020
4,59.0,15.0,10.0,92.0,5.0,92.0,3,1,2020
4,56.0,17.0,9.0,65.0,6.0,65.0,3,1,2020
4,53.0,19.0,11.0,89.0,6.0,89.0,3,1,2020
4,70.0,18.0,21.0,147.5,10.0,137.5,3,2,2020
4,67.0,18.0,17.0,147.5,12.0,137.5,3,2,2020
4,66.0,17.0,13.0,91.0,5.0,91.0,3,1,2020
4,47.0,17.0,10.0,82.0,5.0,82.0,3,1,2020
4,63.0,16.0,16.0,134.0,8.0,134.0,3,2,2020
4,77.0,18.0,24.0,92.0,11.0,92.0,3,1,2020
4,69.0,17.0,19.0,90.0,8.0,90.0,3,1,2020
4,54.0,18.0,12.0,91.0,8.0,91.0,3,1,2020
4,64.0,19.0,14.0,84.0,6.0,84.0,3,1,2020
4,63.0,21.0,15.0,108.0,6.0,108.0,3,2,2020
4,58.0,19.0,11.0,119.0,5.0,119.0,3,2,2020
4,61.0,17.0,14.0,79.0,5.0,79.0,3,1,2020
4,50.0,15.0,11.0,82.0,5.0,82.0,3,1,2020
4,55.0,18.0,18.0,76.0,7.0,76.0,3,1,2020
4,55.0,20.0,11.0,78.0,7.0,78.0,3,1,2020
4,62.0,17.0,32.0,68.0,11.0,68.0,3,1,2020
4,54.0,16.0,16.0,58.0,7.0,58.0,3,1,2020
4,41.0,16.0,17.0,68.0,11.0,68.0,3,1,2020
4,57.0,16.0,23.0,59.0,11.0,59.0,3,1,2020
4,51.0,17.0,17.0,65.0,5.0,65.0,3,1,2020
4,46.0,16.0,11.0,67.0,4.0,67.0,3,1,2020
4,57.0,17.0,18.0,99.0,7.0,99.0,3,1,2020
4,64.0,17.0,29.0,66.0,10.0,66.0,3,1,2020
4,53.0,18.0,12.0,55.0,6.0,55.0,3,1,2020
4,34.0,18.0,5.0,58.0,4.0,58.0,3,1,2020
4,53.0,20.0,12.0,63.0,5.0,63.0,3,1,2020
4,64.0,19.0,27.0,88.0,8.0,88.0,3,1,2020
4,61.0,18.0,17.0,68.0,6.0,68.0,3,1,2020
4,58.0,20.0,13.0,75.0,6.0,75.0,3,1,2020
4,51.0,20.0,9.0,100.0,4.0,100.0,3,1,2020
4,51.0,19.0,8.0,80.0,4.0,80.0,3,1,2020
4,57.0,18.0,15.0,67.0,9.0,67.0,3,1,2020
4,54.0,19.0,12.0,71.0,6.0,71.0,3,1,2020
4,55.0,21.0,14.0,79.0,6.0,79.0,3,1,2020
4,57.0,20.0,12.0,134.0,7.0,134.0,3,2,2020
4,60.0,20.0,12.0,88.0,6.0,88.0,2,1,2020
4,56.0,19.0,12.0,92.0,10.0,92.0,2,1,2020
4,57.0,20.0,14.0,90.0,7.0,90.0,2,1,2020
4,58.0,18.0,13.0,56.0,5.0,58.0,0,1,2020
4,58.0,18.0,11.0,123.0,5.0,123.0,2,2,2020
4,58.0,19.0,14.0,140.0,7.0,137.5,2,2,2020
4,62.0,25.0,9.0,113.0,5.0,113.0,2,2,2020
4,53.0,20.0,9.0,78.0,5.0,78.0,2,1,2020
4,53.0,22.0,9.0,65.0,5.0,65.0,2,1,2020
4,57.0,18.0,10.0,141.0,4.0,137.5,2,2,2020
4,64.0,18.0,20.0,109.0,8.0,109.0,2,2,2020
4,62.0,18.0,12.0,128.0,6.0,128.0,2,2,2020
4,55.0,19.0,9.0,109.0,4.0,109.0,2,2,2020
4,53.0,20.0,9.0,85.0,5.0,85.0,2,1,2020
4,46.0,19.0,11.0,99.0,6.0,99.0,2,1,2020
4,50.0,18.0,12.0,117.0,8.0,117.0,2,2,2020
4,43.0,20.0,7.0,86.0,4.0,86.0,2,1,2020
4,60.0,19.0,16.0,60.0,8.0,60.0,0,1,2020
4,54.0,21.0,10.0,96.0,5.0,96.0,2,1,2020
4,39.0,21.0,6.0,38.0,6.0,39.0,0,0,2020
4,42.0,19.0,18.0,91.0,4.0,91.0,2,1,2020
4,36.0,17.0,10.0,84.0,8.0,84.0,2,1,2020
4,54.0,21.0,22.0,147.5,7.0,137.5,2,2,2020
4,55.0,20.0,12.0,111.0,7.0,111.0,2,2,2020
4,65.0,23.0,16.0,108.0,8.0,108.0,2,2,2020
4,66.0,20.0,18.0,118.0,8.0,118.0,2,2,2020
4,61.0,19.0,17.0,98.0,8.0,98.0,2,1,2020
4,41.0,19.0,9.0,97.0,5.0,97.0,2,1,2020
4,53.0,21.0,13.0,94.0,6.0,94.0,2,1,2020
4,54.0,21.0,14.0,78.0,7.0,78.0,2,1,2020
4,53.0,13.0,49.5,7.0,29.5,5.5,2,1,2020
4,56.0,15.0,49.5,7.0,29.5,5.5,2,1,2020
4,50.0,15.0,49.5,7.0,29.5,5.5,2,1,2020
4,54.0,17.0,49.5,6.0,29.5,5.5,2,2,2020
4,30.0,6.0,49.5,4.0,29.5,5.5,2,2,2020
4,40.0,6.0,49.5,3.0,29.5,5.5,2,1,2020
4,41.0,8.0,49.5,5.0,29.5,5.5,2,2,2020
4,38.0,8.0,49.5,5.0,29.5,5.5,2,2,2020
4,46.0,9.0,49.5,5.0,29.5,5.5,2,2,2020
4,54.0,14.0,49.5,8.0,29.5,5.5,2,1,2020
4,42.0,12.0,49.5,7.0,29.5,5.5,2,1,2020
4,58.0,15.0,49.5,5.0,29.5,5.5,2,2,2020
4,59.0,15.0,49.5,11.0,29.5,5.5,2,2,2020
4,65.0,22.0,49.5,10.0,29.5,5.5,2,2,2020
4,59.0,12.0,49.5,10.0,29.5,5.5,2,1,2020
4,54.0,11.0,49.5,5.0,29.5,5.5,2,2,2020
4,50.0,20.0,49.5,9.0,29.5,5.5,2,1,2020
4,49.0,13.0,49.5,6.0,29.5,5.5,2,1,2020
4,52.0,13.0,49.5,6.0,29.5,5.5,2,1,2020
4,56.0,22.0,49.5,9.0,29.5,5.5,2,1,2020
4,52.0,14.0,49.5,8.0,29.5,5.5,2,1,2020
4,44.0,19.0,49.5,8.0,29.5,5.5,2,1,2020
4,24.0,6.0,26.0,3.0,26.0,5.5,2,0,2020
4,44.0,13.0,49.5,5.0,29.5,5.5,2,1,2020
4,40.0,13.0,49.5,8.0,29.5,5.5,2,1,2020
4,43.0,11.0,49.5,8.0,29.5,5.5,2,2,2020
4,32.0,17.0,49.5,8.0,29.5,5.5,2,1,2020
4,52.0,38.0,49.5,12.0,29.5,5.5,2,2,2020
4,45.0,14.0,49.5,9.0,29.5,5.5,2,1,2020
4,53.0,19.0,49.0,7.0,29.5,5.5,0,1,2020
4,34.0,8.0,49.5,5.0,29.5,5.5,2,1,2020
4,50.0,22.0,26.0,45.0,8.0,50.0,0,0,2020
4,17.0,19.0,5.0,30.0,2.0,30.0,2,0,2020
4,40.0,25.0,12.0,84.0,4.0,84.0,2,1,2020
4,43.0,25.0,9.0,146.0,7.0,137.5,2,2,2020
4,58.0,23.0,19.0,67.0,10.0,67.0,2,1,2020
4,75.0,32.0,28.0,64.0,13.0,75.0,0,1,2020
4,54.0,26.0,16.0,85.0,11.0,85.0,2,1,2020
4,58.0,21.0,23.0,65.0,8.0,65.0,2,1,2020
4,63.0,25.0,29.0,115.0,11.0,115.0,2,2,2020
4,60.0,23.0,22.0,83.0,10.0,83.0,2,1,2020
4,59.0,24.0,24.0,111.0,8.0,111.0,2,2,2020
4,57.0,26.0,12.0,69.0,7.0,69.0,2,1,2020
4,43.0,28.0,7.0,50.0,7.0,50.0,2,0,2020
4,50.0,24.0,14.0,135.0,6.0,135.0,2,2,2020
4,47.0,25.0,11.0,55.0,7.0,55.0,2,1,2020
4,43.0,27.0,9.0,64.0,8.0,64.0,2,1,2020
4,58.0,24.0,14.0,78.0,7.0,78.0,2,1,2020
4,55.0,25.0,11.0,104.0,6.0,104.0,2,2,2020
4,59.0,24.0,22.0,115.0,11.0,115.0,2,2,2020
4,49.0,28.0,8.0,55.0,7.0,55.0,2,1,2020
4,55.0,24.0,22.0,60.0,8.0,60.0,2,1,2020
4,51.0,23.0,21.0,50.0,8.0,51.0,0,1,2020
4,61.0,32.0,19.0,69.0,9.0,69.0,2,1,2020
4,36.0,25.0,9.0,71.0,4.0,71.0,2,1,2020
4,30.0,24.0,12.0,49.0,10.0,49.0,2,0,2020
4,37.0,27.0,14.0,66.0,10.0,66.0,2,1,2020
4,33.0,25.0,6.0,50.0,4.0,50.0,2,0,2020
4,36.0,27.0,11.0,84.0,9.0,84.0,2,1,2020
4,30.0,23.0,8.0,29.0,3.0,30.0,0,0,2020
4,13.0,23.0,4.0,30.0,2.0,30.0,2,0,2020
4,23.0,26.0,5.0,46.0,3.0,46.0,2,0,2020
4,25.0,28.0,7.0,67.0,4.0,67.0,2,1,2020
4,34.0,37.0,8.0,56.0,9.0,56.0,2,1,2020
4,25.0,30.0,5.0,48.0,2.0,48.0,2,0,2020
4,25.0,31.0,5.0,33.0,3.0,33.0,2,0,2020
